"","DateTime","Day","Month","Year","Time","Hour","Minute","Lat","Lon","Type","Outcome"
"7598","08/06/2015, 17:45","06","08","2015","17:45","17","45",44.7736840599,20.4976454159,"None","Damage"
"11274","08/06/2015, 19:00","06","08","2015","19:00","19","00",44.8828425241,20.4550299769,"None","Damage"
"7599","08/06/2015, 19:10","06","08","2015","19:10","19","10",44.7854035535,20.498112962,"None","Damage"
"7207","08/06/2015, 20:50","06","08","2015","20:50","20","50",44.795382948,20.4757187481,"None","Injury"
"10882","08/06/2015, 21:40","06","08","2015","21:40","21","40",44.8061562876,20.4798691991,"None","Damage"
"11972","08/06/2015, 22:00","06","08","2015","22:00","22","00",44.7841166241,20.4324510018,"None","Damage"
"9545","08/06/2015, 22:40","06","08","2015","22:40","22","40",44.834522539,20.4074473637,"None","Damage"
"10307","09/06/2015, 00:20","06","09","2015","00:20","00","20",44.7387633633,20.4207963594,"None","Damage"
"11572","09/06/2015, 00:20","06","09","2015","00:20","00","20",44.8268145223,20.3979529416,"None","Injury"
"7661","09/06/2015, 00:30","06","09","2015","00:30","00","30",44.8205546562,20.4038470153,"None","Damage"
"10294","09/06/2015, 00:30","06","09","2015","00:30","00","30",44.8134552713,20.439801052,"None","Damage"
"7232","09/06/2015, 01:15","06","09","2015","01:15","01","15",44.8078434284,20.4788174749,"None","Damage"
"8284","09/06/2015, 02:00","06","09","2015","02:00","02","00",44.7911080109,20.4978236492,"None","Damage"
"11127","09/06/2015, 04:00","06","09","2015","04:00","04","00",44.7942230179,20.4324282277,"None","Injury"
"8052","09/06/2015, 06:05","06","09","2015","06:05","06","05",44.7352212324,20.6091367799,"None","Damage"
"11573","09/06/2015, 08:55","06","09","2015","08:55","08","55",44.7270444507,20.3742786832,"None","Damage"
"7325","09/06/2015, 09:10","06","09","2015","09:10","09","10",44.8577986759,20.4805961253,"None","Injury"
"9325","09/06/2015, 09:20","06","09","2015","09:20","09","20",44.9025238703,20.2817846739,"None","Damage"
"10019","09/06/2015, 11:30","06","09","2015","11:30","11","30",44.8175285438,20.4227555858,"None","Damage"
"8105","09/06/2015, 11:35","06","09","2015","11:35","11","35",44.8272670055,20.4053336019,"None","Damage"
"7233","09/06/2015, 11:45","06","09","2015","11:45","11","45",44.8278234856,20.4596056969,"None","Damage"
"12104","09/06/2015, 12:00","06","09","2015","12:00","12","00",44.8177033131,20.5128301211,"None","Death"
"10053","09/06/2015, 12:03","06","09","2015","12:03","12","03",44.8746138441,20.333452866,"None","Damage"
"7996","09/06/2015, 14:00","06","09","2015","14:00","14","00",44.8141690716,20.5113172418,"None","Damage"
"10020","09/06/2015, 14:00","06","09","2015","14:00","14","00",44.7811538202,20.4071572018,"None","Damage"
"10336","09/06/2015, 14:50","06","09","2015","14:50","14","50",44.8171276718,20.4840699956,"None","Injury"
"7720","09/06/2015, 14:55","06","09","2015","14:55","14","55",44.8574655897,20.4116036178,"None","Injury"
"8741","09/06/2015, 15:05","06","09","2015","15:05","15","05",44.7889352598,20.5265680592,"None","Damage"
"10056","09/06/2015, 15:10","06","09","2015","15:10","15","10",44.8563258072,20.3915103406,"None","Injury"
"10337","09/06/2015, 15:25","06","09","2015","15:25","15","25",44.7652259182,20.5640900656,"None","Injury"
"9088","09/06/2015, 15:30","06","09","2015","15:30","15","30",44.7077879619,20.3682257722,"None","Injury"
"7951","09/06/2015, 17:00","06","09","2015","17:00","17","00",44.7763232992,20.4270813104,"None","Injury"
"7819","09/06/2015, 17:30","06","09","2015","17:30","17","30",44.8161680703,20.5201131213,"None","Damage"
"9344","09/06/2015, 17:30","06","09","2015","17:30","17","30",44.7446713395,20.4180730914,"None","Damage"
"9347","09/06/2015, 17:30","06","09","2015","17:30","17","30",44.8136920992,20.4726836849,"None","Damage"
"8170","09/06/2015, 17:35","06","09","2015","17:35","17","35",44.8061257657,20.4596303846,"None","Damage"
"12499","09/06/2015, 17:40","06","09","2015","17:40","17","40",44.8125954109,20.4171405444,"None","Damage"
"9396","09/06/2015, 17:45","06","09","2015","17:45","17","45",44.8410072505,20.4909920936,"None","Damage"
"7635","09/06/2015, 18:05","06","09","2015","18:05","18","05",44.9021898257,20.2888292035,"None","Injury"
"11941","09/06/2015, 18:43","06","09","2015","18:43","18","43",44.8383957343,20.4116071668,"None","Damage"
"12118","09/06/2015, 18:50","06","09","2015","18:50","18","50",44.7294399115,20.5825371083,"None","Injury"
"9369","09/06/2015, 19:20","06","09","2015","19:20","19","20",44.8594392748,20.3763697768,"None","Injury"
"12500","09/06/2015, 21:15","06","09","2015","21:15","21","15",44.7669041239,20.4188109881,"None","Damage"
"7578","09/06/2015, 23:30","06","09","2015","23:30","23","30",44.8344271976,20.2951619348,"None","Death"
"10247","10/06/2015, 07:40","06","10","2015","07:40","07","40",44.7720460395,20.4141229337,"None","Damage"
"11263","10/06/2015, 07:40","06","10","2015","07:40","07","40",44.784007882,20.4126377176,"2VehNoTurn","Injury"
"11693","10/06/2015, 07:40","06","10","2015","07:40","07","40",44.8164421801,20.4640989013,"None","Damage"
"12009","10/06/2015, 08:10","06","10","2015","08:10","08","10",44.8140788512,20.4629322191,"None","Injury"
"12307","10/06/2015, 08:20","06","10","2015","08:20","08","20",44.8032522847,20.4571668263,"None","Damage"
"8505","10/06/2015, 08:30","06","10","2015","08:30","08","30",44.7951670163,20.4777050381,"None","Damage"
"8735","10/06/2015, 09:30","06","10","2015","09:30","09","30",44.7277970024,20.5762618745,"1Veh","Damage"
"8876","10/06/2015, 10:00","06","10","2015","10:00","10","00",44.8858613902,20.4616095949,"None","Damage"
"12306","10/06/2015, 10:15","06","10","2015","10:15","10","15",44.8190646501,20.4668059056,"None","Damage"
"6919","10/06/2015, 10:30","06","10","2015","10:30","10","30",44.8404626017,20.4127752304,"None","Injury"
"8504","10/06/2015, 10:30","06","10","2015","10:30","10","30",44.8179796846,20.4955559393,"None","Damage"
"8610","10/06/2015, 10:30","06","10","2015","10:30","10","30",44.7723568755,20.5133737579,"None","Damage"
"11057","10/06/2015, 11:15","06","10","2015","11:15","11","15",44.7613683887,20.486521974,"None","Damage"
"12305","10/06/2015, 11:15","06","10","2015","11:15","11","15",44.8172503088,20.4282964035,"None","Damage"
"9119","10/06/2015, 11:30","06","10","2015","11:30","11","30",44.7775673138,20.4590237244,"None","Damage"
"9988","10/06/2015, 12:15","06","10","2015","12:15","12","15",44.8172681809,20.4282709398,"None","Damage"
"9435","10/06/2015, 12:40","06","10","2015","12:40","12","40",44.7989638358,20.4715911294,"None","Injury"
"11264","10/06/2015, 12:55","06","10","2015","12:55","12","55",44.7976497354,20.3716105805,"1Veh","Injury"
"9172","10/06/2015, 13:00","06","10","2015","13:00","13","00",44.7937542143,20.2930265558,"None","Injury"
"11056","10/06/2015, 13:00","06","10","2015","13:00","13","00",44.8103749622,20.3984393338,"None","Damage"
"11790","10/06/2015, 14:45","06","10","2015","14:45","14","45",44.8411866721,20.4908640298,"None","Damage"
"8660","10/06/2015, 16:00","06","10","2015","16:00","16","00",44.8031997422,20.4788338015,"None","Injury"
"9120","10/06/2015, 16:00","06","10","2015","16:00","16","00",44.8108520212,20.5229130518,"None","Damage"
"9434","10/06/2015, 16:10","06","10","2015","16:10","16","10",44.8383957343,20.4116071668,"None","Injury"
"9987","10/06/2015, 16:10","06","10","2015","16:10","16","10",44.7853065339,20.4131679956,"None","Damage"
"11791","10/06/2015, 16:15","06","10","2015","16:15","16","15",44.8010608351,20.4657827671,"None","Damage"
"8913","10/06/2015, 16:20","06","10","2015","16:20","16","20",44.8344992053,20.230796772,"None","Damage"
"11734","10/06/2015, 17:35","06","10","2015","17:35","17","35",44.8179722185,20.4979583864,"None","Damage"
"9166","10/06/2015, 18:00","06","10","2015","18:00","18","00",44.8857767644,20.4513439616,"None","Damage"
"11372","10/06/2015, 18:10","06","10","2015","18:10","18","10",44.8034668168,20.4881857102,"None","Damage"
"9240","10/06/2015, 18:30","06","10","2015","18:30","18","30",44.7957915804,20.4986932629,"None","Damage"
"8818","10/06/2015, 18:35","06","10","2015","18:35","18","35",44.7862630752,20.4575780755,"None","Damage"
"12345","10/06/2015, 18:50","06","10","2015","18:50","18","50",44.8093195822,20.4651759261,"None","Injury"
"9262","10/06/2015, 19:00","06","10","2015","19:00","19","00",44.7397232346,20.3497091648,"None","Damage"
"11757","10/06/2015, 19:10","06","10","2015","19:10","19","10",44.7244673932,20.4216832062,"None","Damage"
"8515","10/06/2015, 19:15","06","10","2015","19:15","19","15",44.7916098283,20.479165101,"None","Injury"
"11800","10/06/2015, 19:30","06","10","2015","19:30","19","30",44.7853058451,20.4060407444,"None","Damage"
"9167","10/06/2015, 19:50","06","10","2015","19:50","19","50",44.80858419,20.4696074127,"None","Damage"
"9962","10/06/2015, 20:10","06","10","2015","20:10","20","10",44.8037872496,20.4774127436,"None","Damage"
"10048","10/06/2015, 21:45","06","10","2015","21:45","21","45",44.8169366668,20.4544470543,"None","Damage"
"10242","10/06/2015, 21:45","06","10","2015","21:45","21","45",44.6853466887,20.3081175203,"None","Damage"
"11667","10/06/2015, 22:15","06","10","2015","22:15","22","15",44.8262412719,20.5428432439,"None","Injury"
"9213","10/06/2015, 23:30","06","10","2015","23:30","23","30",44.7450456181,20.419117494,"None","Damage"
"11848","10/06/2015, 23:30","06","10","2015","23:30","23","30",44.8513374199,20.3842627841,"None","Damage"
"8990","11/06/2015, 00:05","06","11","2015","00:05","00","05",44.8694933855,20.3227420052,"None","Damage"
"8401","11/06/2015, 02:15","06","11","2015","02:15","02","15",44.8061842773,20.4702487357,"None","Damage"
"9310","11/06/2015, 03:00","06","11","2015","03:00","03","00",44.7997081697,20.484869142,"None","Damage"
"8761","11/06/2015, 03:55","06","11","2015","03:55","03","55",44.7934463152,20.5036678583,"None","Injury"
"9087","11/06/2015, 05:45","06","11","2015","05:45","05","45",44.8322115163,20.4943321214,"None","Damage"
"10468","11/06/2015, 06:50","06","11","2015","06:50","06","50",44.8749790248,20.3297149711,"None","Injury"
"8565","11/06/2015, 07:00","06","11","2015","07:00","07","00",44.8194317601,20.4568134338,"None","Damage"
"12484","11/06/2015, 07:10","06","11","2015","07:10","07","10",44.7541237283,20.422184501,"None","Damage"
"10486","11/06/2015, 07:30","06","11","2015","07:30","07","30",44.754520859,20.4631784221,"None","Injury"
"8897","11/06/2015, 07:45","06","11","2015","07:45","07","45",44.8144833707,20.4533068894,"None","Damage"
"12190","11/06/2015, 07:57","06","11","2015","07:57","07","57",44.8079527842,20.4501825286,"None","Injury"
"10713","11/06/2015, 09:00","06","11","2015","09:00","09","00",44.8011397082,20.4770446746,"None","Damage"
"10469","11/06/2015, 09:30","06","11","2015","09:30","09","30",44.7816128918,20.4177163677,"None","Injury"
"10714","11/06/2015, 09:55","06","11","2015","09:55","09","55",44.8131775478,20.46844028,"None","Damage"
"9825","11/06/2015, 10:30","06","11","2015","10:30","10","30",44.7932969865,20.5045159265,"None","Injury"
"8983","11/06/2015, 10:40","06","11","2015","10:40","10","40",44.8056532954,20.494183791,"None","Damage"
"11448","11/06/2015, 11:20","06","11","2015","11:20","11","20",44.7581456188,20.4513223457,"None","Damage"
"8962","11/06/2015, 12:00","06","11","2015","12:00","12","00",44.8038610892,20.4878030103,"None","Damage"
"11217","11/06/2015, 12:00","06","11","2015","12:00","12","00",44.8036234612,20.4576310781,"None","Damage"
"8896","11/06/2015, 12:05","06","11","2015","12:05","12","05",44.8089918294,20.4760638359,"None","Damage"
"9464","11/06/2015, 12:20","06","11","2015","12:20","12","20",44.8039826536,20.4206526271,"None","Damage"
"10826","11/06/2015, 12:30","06","11","2015","12:30","12","30",44.842288903,20.4898044671,"None","Damage"
"10485","11/06/2015, 13:00","06","11","2015","13:00","13","00",44.7274929721,20.3839820205,"None","Injury"
"11133","11/06/2015, 14:15","06","11","2015","14:15","14","15",44.8173845387,20.4281433551,"None","Injury"
"10911","11/06/2015, 14:30","06","11","2015","14:30","14","30",44.7227511063,20.3994326308,"None","Damage"
"8898","11/06/2015, 14:45","06","11","2015","14:45","14","45",44.8195323596,20.4745526683,"None","Damage"
"9086","11/06/2015, 15:00","06","11","2015","15:00","15","00",44.8162491852,20.4768835021,"None","Damage"
"12483","11/06/2015, 15:00","06","11","2015","15:00","15","00",44.8398836869,20.4034841379,"None","Damage"
"12485","11/06/2015, 15:00","06","11","2015","15:00","15","00",44.8399751896,20.4037741231,"None","Damage"
"8754","11/06/2015, 15:10","06","11","2015","15:10","15","10",44.8039649747,20.4207160085,"None","Damage"
"11422","11/06/2015, 15:20","06","11","2015","15:20","15","20",44.7929266682,20.4738829989,"None","Damage"
"11457","11/06/2015, 16:00","06","11","2015","16:00","16","00",44.810918612,20.4236935711,"None","Injury"
"9826","11/06/2015, 16:05","06","11","2015","16:05","16","05",44.787478913,20.465439878,"None","Injury"
"9312","11/06/2015, 16:10","06","11","2015","16:10","16","10",44.7741648595,20.4113725399,"None","Injury"
"8753","11/06/2015, 16:50","06","11","2015","16:50","16","50",44.8138413001,20.4897633145,"None","Damage"
"9690","11/06/2015, 17:00","06","11","2015","17:00","17","00",44.78456654,20.4859003704,"None","Injury"
"10639","11/06/2015, 17:00","06","11","2015","17:00","17","00",44.7706658781,20.5581241387,"None","Damage"
"8402","11/06/2015, 17:15","06","11","2015","17:15","17","15",44.7827130313,20.4398443603,"None","Damage"
"10625","11/06/2015, 17:25","06","11","2015","17:25","17","25",44.7994750213,20.4951855088,"None","Damage"
"10604","11/06/2015, 17:50","06","11","2015","17:50","17","50",44.5811845371,20.3265133637,"None","Injury"
"9313","11/06/2015, 17:55","06","11","2015","17:55","17","55",44.7965082752,20.4414683962,"None","Damage"
"12282","11/06/2015, 18:15","06","11","2015","18:15","18","15",44.7909419722,20.5157334309,"None","Damage"
"8941","11/06/2015, 18:16","06","11","2015","18:16","18","16",44.8117971605,20.4715883059,"None","Damage"
"8399","11/06/2015, 18:25","06","11","2015","18:25","18","25",44.7843888194,20.4132151634,"None","Damage"
"9691","11/06/2015, 19:00","06","11","2015","19:00","19","00",44.7847768379,20.548766935,"None","Injury"
"9314","11/06/2015, 19:30","06","11","2015","19:30","19","30",44.8136712149,20.4899670976,"None","Damage"
"10624","11/06/2015, 19:50","06","11","2015","19:50","19","50",44.6950637882,20.4776297391,"None","Damage"
"8942","11/06/2015, 20:00","06","11","2015","20:00","20","00",44.8149947497,20.4344127418,"None","Damage"
"8403","11/06/2015, 20:40","06","11","2015","20:40","20","40",44.7749699895,20.5358922847,"None","Damage"
"8542","11/06/2015, 20:45","06","11","2015","20:45","20","45",44.8115274298,20.4875205702,"None","Injury"
"8943","11/06/2015, 21:00","06","11","2015","21:00","21","00",44.8093322112,20.4737472413,"None","Damage"
"9708","11/06/2015, 21:15","06","11","2015","21:15","21","15",44.7821162023,20.4714913691,"None","Damage"
"12277","11/06/2015, 22:00","06","11","2015","22:00","22","00",44.8154454481,20.4456231978,"None","Damage"
"12426","11/06/2015, 23:15","06","11","2015","23:15","23","15",44.8346379559,20.2670687027,"None","Injury"
"8706","11/06/2015, 23:30","06","11","2015","23:30","23","30",44.580944726,20.4157097052,"parkedVeh","Damage"
"10623","11/06/2015, 23:30","06","11","2015","23:30","23","30",44.7897185731,20.4929321132,"None","Damage"
"9012","11/06/2015, 23:45","06","11","2015","23:45","23","45",44.7914962308,20.4681328517,"None","Damage"
"19","01/07/2015, 01:51","07","01","2015","01:51","01","51",44.8011632825,20.4512579552,"None","Damage"
"5812","01/07/2015, 04:35","07","01","2015","04:35","04","35",44.8075026276,20.4577086737,"None","Damage"
"18","01/07/2015, 05:30","07","01","2015","05:30","05","30",44.8271708982,20.5503603835,"None","Damage"
"2306","01/07/2015, 10:30","07","01","2015","10:30","10","30",44.7769541638,20.2278186402,"None","Damage"
"5553","01/07/2015, 18:00","07","01","2015","18:00","18","00",44.8075284576,20.4670633908,"None","Damage"
"88","01/07/2015, 22:10","07","01","2015","22:10","22","10",44.7811358339,20.5229922725,"None","Damage"
"80","01/07/2015, 22:30","07","01","2015","22:30","22","30",44.9021789836,20.2813204381,"None","Damage"
"709","02/07/2015, 01:30","07","02","2015","01:30","01","30",44.7999424012,20.3761488993,"None","Damage"
"4104","02/07/2015, 04:15","07","02","2015","04:15","04","15",44.7881929179,20.4837957716,"None","Injury"
"2621","02/07/2015, 07:40","07","02","2015","07:40","07","40",44.8281141041,20.4620816757,"None","Damage"
"3958","02/07/2015, 08:10","07","02","2015","08:10","08","10",44.8541966614,20.5435975612,"None","Injury"
"2419","02/07/2015, 08:40","07","02","2015","08:40","08","40",44.7963293384,20.4416849841,"None","Injury"
"775","02/07/2015, 09:00","07","02","2015","09:00","09","00",44.7384125735,20.4634025475,"None","Damage"
"4285","02/07/2015, 09:15","07","02","2015","09:15","09","15",44.790521582,20.4228846479,"None","Damage"
"3961","02/07/2015, 10:10","07","02","2015","10:10","10","10",44.8377654827,20.416837361,"None","Injury"
"2417","02/07/2015, 10:15","07","02","2015","10:15","10","15",44.7736465348,20.5493206036,"None","Damage"
